sentence_id,word,pos,tag
sentence_4,will,MD,O
sentence_4,be,VB,O
sentence_4,willing,JJ,B-Skill
sentence_4,to,TO,I-Skill
sentence_4,learn,VB,I-Skill
sentence_4,and,CC,O
sentence_4,an,DT,O
sentence_4,excellent,JJ,O
sentence_4,team,NN,B-Skill
sentence_4,player,NN,I-Skill
sentence_4,.,.,O
sentence_5,This,DT,O
sentence_5,is,VBZ,O
sentence_5,an,DT,O
sentence_5,excellent,JJ,O
sentence_5,role,NN,O
sentence_5,on,IN,O
sentence_5,offer,NN,O
sentence_5,at,IN,O
sentence_5,an,DT,O
sentence_5,exciting,JJ,O
sentence_5,time,NN,O
sentence_5,for,IN,O
sentence_5,the,DT,O
sentence_5,business,NN,O
sentence_5,",",",",O
sentence_5,with,IN,O
sentence_5,a,DT,O
sentence_5,salary,NN,O
sentence_5,and,CC,O
sentence_5,benefits,NNS,O
sentence_5,package,NN,O
sentence_5,to,TO,O
sentence_5,match,VB,O
sentence_5,.,.,O
sentence_6,the,DT,O
sentence_6,school,NN,O
sentence_6,is,VBZ,O
sentence_6,well,RB,O
sentence_6,resourced,VBN,O
sentence_6,and,CC,O
sentence_6,offers,VBZ,O
sentence_6,a,DT,O
sentence_6,vibrant,NN,B-Skill
sentence_6,and,CC,O
sentence_6,friendly,JJ,B-Skill
sentence_6,learning,NN,O
sentence_6,environment,NN,O
sentence_6,.,.,O
sentence_7,This,DT,O
sentence_7,exciting,JJ,O
sentence_7,role,NN,O
sentence_7,will,MD,O
sentence_7,also,RB,O
sentence_7,see,VB,O
sentence_7,you,PRP,O
sentence_7,attending,VBG,B-Skill
sentence_7,photo,JJ,I-Skill
sentence_7,shoots,NNS,I-Skill
sentence_7,",",",",O
sentence_7,so,IN,O
sentence_7,you,PRP,O
sentence_7,will,MD,O
sentence_7,have,VB,O
sentence_7,previous,JJ,O
sentence_7,experience,NN,O
sentence_7,working,VBG,B-Skill
sentence_7,with,IN,I-Skill
sentence_7,Photographers,NNS,I-Skill
sentence_7,on,IN,I-Skill
sentence_7,set,NN,I-Skill
sentence_7,.,.,O
sentence_8,An,DT,O
sentence_8,overall,JJ,O
sentence_8,focus,NN,O
sentence_8,on,IN,O
sentence_8,reducing,VBG,B-Skill
sentence_8,costs,NNS,I-Skill
sentence_8,and,CC,O
sentence_8,driving,VBG,B-Skill
sentence_8,improvements,NNS,I-Skill
sentence_8,in,IN,O
sentence_8,service,NN,O
sentence_8,throughout,IN,O
sentence_8,supply,NN,B-Skill
sentence_8,chain,NN,I-Skill
sentence_8,.,.,O
sentence_9,it,PRP,O
sentence_9,s,VBZ,O
sentence_9,a,DT,O
sentence_9,privatelyowned,JJ,O
sentence_9,company,NN,O
sentence_9,and,CC,O
sentence_9,feels,NNS,O
sentence_9,more,RBR,O
sentence_9,like,IN,O
sentence_9,a,DT,O
sentence_9,family,NN,O
sentence_9,company,NN,O
sentence_9,",",",",O
sentence_9,not,RB,O
sentence_9,at,IN,O
sentence_9,all,DT,O
sentence_9,institutionalised,JJ,O
sentence_10,Previous,JJ,O
sentence_10,experience,NN,O
sentence_10,in,IN,O
sentence_10,accounting,NN,B-Skill
sentence_10,is,VBZ,O
sentence_10,essential,JJ,O
sentence_10,",",",",O
sentence_10,ideally,RB,O
sentence_10,derived,VBN,O
sentence_10,in,IN,O
sentence_10,an,DT,O
sentence_10,Accounts,NNP,B-Skill
sentence_10,Receivable,JJ,I-Skill
sentence_10,role,NN,O
sentence_10,;,:,O
sentence_10,a,DT,O
sentence_10,professional,JJ,O
sentence_10,accountancy,NN,O
sentence_10,qualification,NN,O
sentence_10,",",",",O
sentence_10,either,CC,O
sentence_10,full,JJ,O
sentence_10,or,CC,O
sentence_10,partqualified,VBN,O
sentence_10,is,VBZ,O
sentence_10,advantageous,JJ,O
sentence_10,.,.,O
sentence_11,The,DT,O
sentence_11,IQPC,NNP,O
sentence_11,Exchange,NNP,O
sentence_11,London,NNP,O
sentence_11,presents,VBZ,O
sentence_11,a,DT,O
sentence_11,unique,JJ,O
sentence_11,opportunity,NN,O
sentence_11,to,TO,O
sentence_11,join,VB,O
sentence_11,an,DT,O
sentence_11,events,NNS,O
sentence_11,team,NN,O
sentence_11,that,WDT,O
sentence_11,is,VBZ,O
sentence_11,the,DT,O
sentence_11,fastest,JJS,O
sentence_11,division,NN,O
sentence_11,within,IN,O
sentence_11,IQPC,NNP,O
sentence_11,.,.,O
sentence_11,http,NN,O
sentence_11,://,JJ,O
sentence_11,www,NN,O
sentence_11,.,.,O
sentence_11,iqpc,NN,O
sentence_11,.,.,O
sentence_11,com,NN,O
sentence_11,/,NN,O
sentence_11,ExchangeGlobal,NNP,O
sentence_11,.,.,O
sentence_11,aspx,NN,O
sentence_12,Good,JJ,O
sentence_12,communication,NN,B-Skill
sentence_12,and,CC,O
sentence_12,influencing,VBG,B-Skill
sentence_12,skills,NNS,O
sentence_12,Ability,NNP,O
sentence_12,to,TO,O
sentence_12,embrace,VB,B-Skill
sentence_12,and,CC,I-Skill
sentence_12,apply,VB,I-Skill
sentence_12,leading,JJ,I-Skill
sentence_12,practice,NN,I-Skill
sentence_12,tools,NNS,I-Skill
sentence_12,and,CC,I-Skill
sentence_12,techniques,NNS,I-Skill
sentence_12,Proven,NNP,O
sentence_12,customer,NN,B-Skill
sentence_12,service,NN,I-Skill
sentence_12,orientation,NN,O
sentence_12,and,CC,O
sentence_12,collaborative,JJ,B-Skill
sentence_12,approach,NN,O
sentence_13,Macildowie,NNP,O
sentence_13,is,VBZ,O
sentence_13,a,DT,O
sentence_13,specialist,JJ,O
sentence_13,recruitment,NN,O
sentence_13,consultancy,NN,O
sentence_13,with,IN,O
sentence_13,a,DT,O
sentence_13,rich,JJ,O
sentence_13,history,NN,O
sentence_13,of,IN,O
sentence_13,resourcing,VBG,O
sentence_13,professionals,NNS,O
sentence_13,in,IN,O
sentence_13,the,DT,O
sentence_13,areas,NNS,O
sentence_13,of,IN,O
sentence_13,HR,NNP,O
sentence_13,TRAINING,NNP,O
sentence_13,",",",",O
sentence_13,FINANCE,NNP,O
sentence_13,",",",",O
sentence_13,PROCUREMENT,NNP,O
sentence_13,SUPPLY,NNP,O
sentence_13,CHAIN,NNP,O
sentence_13,and,CC,O
sentence_13,SALES,NNP,O
sentence_13,MARKETING,NNP,O
sentence_13,.,.,O
sentence_14,My,PRP$,O
sentence_14,client,NN,O
sentence_14,is,VBZ,O
sentence_14,a,DT,O
sentence_14,highly,RB,O
sentence_14,successful,JJ,B-Skill
sentence_14,",",",",O
sentence_14,multinational,JJ,B-Skill
sentence_14,healthcare,NN,O
sentence_14,provider,NN,O
sentence_14,with,IN,O
sentence_14,an,DT,O
sentence_14,excellent,JJ,B-Skill
sentence_14,reputation,NN,I-Skill
sentence_14,within,IN,O
sentence_14,the,DT,O
sentence_14,healthcare,NN,O
sentence_14,sector,NN,O
sentence_14,amongst,IN,O
sentence_14,it,PRP,O
sentence_14,','',O
sentence_14,s,JJ,O
sentence_14,wide,JJ,O
sentence_14,range,NN,O
sentence_14,of,IN,O
sentence_14,clients,NNS,O
sentence_14,.,.,O
sentence_15,As,IN,O
sentence_15,a,DT,O
sentence_15,Case,NNP,O
sentence_15,Management,NNP,O
sentence_15,role,NN,O
sentence_15,this,DT,O
sentence_15,will,MD,O
sentence_15,involve,VB,O
sentence_15,assessing,VBG,B-Skill
sentence_15,patient,JJ,I-Skill
sentence_15,cases,NNS,I-Skill
sentence_15,and,CC,O
sentence_15,devising,NN,B-Skill
sentence_15,and,CC,I-Skill
sentence_15,advising,VBG,I-Skill
sentence_15,care,NN,I-Skill
sentence_15,plans,NNS,I-Skill
sentence_15,for,IN,O
sentence_15,each,DT,O
sentence_15,one,CD,O
sentence_15,through,IN,O
sentence_15,ongoing,JJ,B-Skill
sentence_15,evaluation,NN,I-Skill
sentence_15,.,.,O
sentence_16,We,PRP,O
sentence_16,offer,VBP,O
sentence_16,a,DT,O
sentence_16,simple,JJ,O
sentence_16,compliance,NN,O
sentence_16,process,NN,O
sentence_16,",",",",O
sentence_16,fantastic,JJ,O
sentence_16,rates,NNS,O
sentence_16,of,IN,O
sentence_16,pay,NN,O
sentence_16,",",",",O
sentence_16,weekly,JJ,O
sentence_16,pay,NN,O
sentence_16,roll,NN,O
sentence_16,and,CC,O
sentence_16,regular,JJ,O
sentence_16,training,NN,O
sentence_16,.,.,O
sentence_17,Therefore,RB,O
sentence_17,",",",",O
sentence_17,it,PRP,O
sentence_17,is,VBZ,O
sentence_17,essential,JJ,O
sentence_17,that,IN,O
sentence_17,Professional,NNP,O
sentence_17,applying,NN,O
sentence_17,has,VBZ,O
sentence_17,experience,NN,O
sentence_17,in,IN,O
sentence_17,ideally,RB,O
sentence_17,a,DT,O
sentence_17,Real,JJ,O
sentence_17,Estate,NNP,O
sentence_17,Private,NNP,O
sentence_17,Equity,NNP,O
sentence_17,fund,NN,O
sentence_17,with,IN,O
sentence_17,investment,NN,B-Skill
sentence_17,transactional,JJ,I-Skill
sentence_17,experience,NN,O
sentence_17,or,CC,O
sentence_17,valuation,NN,B-Skill
sentence_17,with,IN,O
sentence_17,RICS,NNP,O
sentence_17,preferred,VBD,O
sentence_17,in,IN,O
sentence_17,European,JJ,O
sentence_17,Real,NNP,O
sentence_17,Estate,NNP,O
sentence_17,.,.,O
sentence_18,Phoenix,NNP,O
sentence_18,Healthcare,NNP,O
sentence_18,are,VBP,O
sentence_18,currently,RB,O
sentence_18,recruiting,VBG,O
sentence_18,for,IN,O
sentence_18,NHS,NNP,B-Skill
sentence_18,experienced,VBD,I-Skill
sentence_18,nurses,NNS,O
sentence_18,to,TO,O
sentence_18,join,VB,O
sentence_18,our,PRP$,O
sentence_18,bank,NN,O
sentence_18,.,.,O
sentence_19,Technical,JJ,O
sentence_19,Test,NNP,O
sentence_19,Analyst,NNP,O
sentence_19,/,NNP,O
sentence_19,Selenium,NNP,B-Skill
sentence_19,/,NNP,O
sentence_19,Web,NNP,B-Skill
sentence_19,Testing,NNP,I-Skill
sentence_19,/,NNP,O
sentence_19,HTML,NNP,B-Skill
sentence_19,/,NNP,O
sentence_19,JavaScript,NNP,B-Skill
sentence_19,/,NNP,O
sentence_19,Agile,NNP,B-Skill
sentence_19,/,NNP,O
sentence_19,Newcastle,NNP,O
sentence_20,a,DT,O
sentence_20,French,JJ,B-Skill
sentence_20,/,NNP,O
sentence_20,English,NNP,B-Skill
sentence_20,speaking,VBG,O
sentence_20,CRB,NNP,O
sentence_20,checked,VBD,O
sentence_20,nanny,JJ,O
sentence_20,/,NNP,O
sentence_20,child,NN,O
sentence_20,minder,NN,O
sentence_20,for,IN,O
sentence_20,my,PRP$,O
sentence_21,but,CC,O
sentence_21,of,IN,O
sentence_21,greater,JJR,O
sentence_21,importance,NN,O
sentence_21,is,VBZ,O
sentence_21,experience,NN,O
sentence_21,of,IN,O
sentence_21,operating,NN,B-Skill
sentence_21,in,IN,I-Skill
sentence_21,an,DT,I-Skill
sentence_21,online,JJ,I-Skill
sentence_21,retail,NN,I-Skill
sentence_21,",",",",I-Skill
sentence_21,high,JJ,I-Skill
sentence_21,transaction,NN,I-Skill
sentence_21,volume,NN,I-Skill
sentence_21,business,NN,I-Skill
sentence_21,.,.,O
sentence_22,If,IN,O
sentence_22,you,PRP,O
sentence_22,are,VBP,O
sentence_22,looking,VBG,O
sentence_22,to,TO,O
sentence_22,quickly,RB,O
sentence_22,gain,VB,O
sentence_22,experience,NN,O
sentence_22,and,CC,O
sentence_22,work,NN,O
sentence_22,in,IN,O
sentence_22,exciting,VBG,O
sentence_22,new,JJ,O
sentence_22,locations,NNS,O
sentence_22,",",",",O
sentence_22,please,VB,O
sentence_22,contact,JJ,O
sentence_22,Phoenix,NNP,O
sentence_22,Healthcare,NNP,O
sentence_22,today,NN,O
sentence_22,",",",",O
sentence_22,on,IN,O
sentence_22,N,NNP,O
sentence_22,/,VBP,O
sentence_22,A,NNP,O
sentence_22,or,CC,O
sentence_22,email,JJ,O
sentence_22,hadley,NN,O
sentence_22,N,NNP,O
sentence_22,/,VBZ,O
sentence_22,A,NNP,O
sentence_22,.,.,O
sentence_22,uk,NN,O
sentence_23,Respond,NN,B-Skill
sentence_23,to,TO,I-Skill
sentence_23,internal,JJ,I-Skill
sentence_23,and,CC,I-Skill
sentence_23,external,JJ,I-Skill
sentence_23,stakeholder,NN,I-Skill
sentence_23,queries,NNS,I-Skill
sentence_23,in,IN,O
sentence_23,a,DT,O
sentence_23,timely,JJ,O
sentence_23,manner,NN,O
sentence_23,and,CC,O
sentence_23,proactively,RB,B-Skill
sentence_23,seek,VB,I-Skill
sentence_23,to,TO,I-Skill
sentence_23,resolve,VB,I-Skill
sentence_23,stakeholder,JJR,I-Skill
sentence_23,issues,NNS,I-Skill
sentence_23,.,.,O
sentence_24,On,IN,O
sentence_24,an,DT,O
sentence_24,ongoing,JJ,O
sentence_24,basis,NN,O
sentence_24,",",",",O
sentence_24,you,PRP,O
sentence_24,will,MD,O
sentence_24,provide,VB,O
sentence_24,ad,NN,O
sentence_24,hoc,NN,O
sentence_24,and,CC,O
sentence_24,monthly,JJ,O
sentence_24,analysis,NN,B-Skill
sentence_24,and,CC,O
sentence_24,deal,VB,B-Skill
sentence_24,directly,RB,I-Skill
sentence_24,with,IN,I-Skill
sentence_24,agencies,NNS,I-Skill
sentence_24,and,CC,I-Skill
sentence_24,clients,NNS,I-Skill
sentence_24,as,IN,O
sentence_24,and,CC,O
sentence_24,when,WRB,O
sentence_24,required,VBN,O
sentence_24,.,.,O
sentence_25,",",",",O
sentence_25,you,PRP,O
sentence_25,will,MD,O
sentence_25,be,VB,O
sentence_25,a,DT,O
sentence_25,qualified,JJ,O
sentence_25,account,NN,O
sentence_25,and,CC,O
sentence_25,have,VBP,O
sentence_25,previous,JJ,O
sentence_25,experience,NN,O
sentence_25,of,IN,O
sentence_25,IFRS,NNP,B-Skill
sentence_25,.,.,O
sentence_26,It,PRP,O
sentence_26,is,VBZ,O
sentence_26,likely,JJ,O
sentence_26,that,IN,O
sentence_26,you,PRP,O
sentence_26,will,MD,O
sentence_26,be,VB,O
sentence_26,qualified,VBN,O
sentence_26,to,TO,O
sentence_26,NVQ,NNP,O
sentence_26,level,NN,O
sentence_26,3,CD,O
sentence_26,or,CC,O
sentence_26,equivalent,JJ,O
sentence_26,.,.,O
sentence_27,This,DT,O
sentence_27,market,NN,O
sentence_27,leading,VBG,O
sentence_27,client,NN,O
sentence_27,has,VBZ,O
sentence_27,a,DT,O
sentence_27,vacancy,NN,O
sentence_27,for,IN,O
sentence_27,an,DT,O
sentence_27,experienced,JJ,O
sentence_27,Navision,NNP,O
sentence_27,Support,NNP,O
sentence_27,Analyst,NNP,O
sentence_27,.,.,O
sentence_28,An,DT,O
sentence_28,analytical,JJ,B-Skill
sentence_28,approach,NN,O
sentence_28,to,TO,O
sentence_28,problem,NN,B-Skill
sentence_28,solving,VBG,I-Skill
sentence_28,Excellent,NNP,O
sentence_28,team,NN,B-Skill
sentence_28,working,VBG,I-Skill
sentence_28,skills,NNS,O
sentence_29,The,DT,O
sentence_29,drive,NN,B-Skill
sentence_29,and,CC,I-Skill
sentence_29,determination,NN,I-Skill
sentence_29,to,TO,I-Skill
sentence_29,succeed,VB,I-Skill
sentence_29,within,IN,I-Skill
sentence_29,a,DT,I-Skill
sentence_29,highly,RB,I-Skill
sentence_29,competitive,JJ,I-Skill
sentence_29,environment,NN,I-Skill
sentence_30,Organise,NNP,B-Skill
sentence_30,and,CC,I-Skill
sentence_30,control,VB,I-Skill
sentence_30,production,NN,I-Skill
sentence_30,of,IN,I-Skill
sentence_30,key,JJ,I-Skill
sentence_30,reports,NNS,I-Skill
sentence_30,Ensure,NN,I-Skill
sentence_30,patches,NNS,I-Skill
sentence_30,",",",",I-Skill
sentence_30,fixes,NNS,I-Skill
sentence_30,",",",",I-Skill
sentence_30,upgrades,NNS,I-Skill
sentence_30,and,CC,I-Skill
sentence_30,modifications,NNS,I-Skill
sentence_30,to,TO,I-Skill
sentence_30,the,DT,I-Skill
sentence_30,departmental,JJ,I-Skill
sentence_30,systems,NNS,I-Skill
sentence_30,are,VBP,I-Skill
sentence_30,documented,VBN,I-Skill
sentence_30,and,CC,O
sentence_30,ensure,VB,B-Skill
sentence_30,control,NN,I-Skill
sentence_30,procedures,NNS,I-Skill
sentence_30,are,VBP,I-Skill
sentence_30,in,IN,I-Skill
sentence_30,place,NN,I-Skill
sentence_30,Support,NNP,I-Skill
sentence_30,",",",",I-Skill
sentence_30,maintain,NN,I-Skill
sentence_30,and,CC,I-Skill
sentence_30,assist,NN,I-Skill
sentence_30,in,IN,I-Skill
sentence_30,the,DT,I-Skill
sentence_30,development,NN,I-Skill
sentence_30,of,IN,I-Skill
sentence_30,the,DT,I-Skill
sentence_30,core,NN,I-Skill
sentence_30,financial,JJ,I-Skill
sentence_30,systems,NNS,I-Skill
sentence_31,certified,VBN,O
sentence_31,in,IN,O
sentence_31,project,NN,O
sentence_31,management,NN,O
sentence_31,For,IN,O
sentence_31,further,JJ,O
sentence_31,information,NN,O
sentence_31,on,IN,O
sentence_31,this,DT,O
sentence_31,position,NN,O
sentence_32,Due,JJ,O
sentence_32,to,TO,O
sentence_32,ongoing,JJ,O
sentence_32,expansion,NN,O
sentence_32,",",",",O
sentence_32,they,PRP,O
sentence_32,are,VBP,O
sentence_32,currently,RB,O
sentence_32,looking,VBG,O
sentence_32,for,IN,O
sentence_32,an,DT,O
sentence_32,experienced,JJ,B-Skill
sentence_32,General,NNP,O
sentence_32,Nurse,NNP,O
sentence_32,to,TO,O
sentence_32,play,VB,O
sentence_32,a,DT,O
sentence_32,key,JJ,O
sentence_32,role,NN,O
sentence_32,within,IN,O
sentence_32,their,PRP$,O
sentence_32,Case,NNP,O
sentence_32,Management,NNP,O
sentence_32,divison,NN,O
sentence_32,.,.,O
sentence_33,The,DT,O
sentence_33,successful,JJ,O
sentence_33,Test,NNP,O
sentence_33,Consultant,NNP,O
sentence_33,/,NNP,O
sentence_33,Automation,NNP,O
sentence_33,Test,NNP,O
sentence_33,Analyst,NNP,O
sentence_33,can,MD,O
sentence_33,expect,VB,O
sentence_33,to,TO,O
sentence_33,earn,VB,O
sentence_33,a,DT,O
sentence_33,rate,NN,O
sentence_33,of,IN,O
sentence_33,between,IN,O
sentence_34,As,IN,O
sentence_34,a,DT,O
sentence_34,result,NN,O
sentence_34,of,IN,O
sentence_34,the,DT,O
sentence_34,volume,NN,O
sentence_34,of,IN,O
sentence_34,applications,NNS,O
sentence_34,we,PRP,O
sentence_34,may,MD,O
sentence_34,be,VB,O
sentence_34,unable,JJ,O
sentence_34,to,TO,O
sentence_34,respond,VB,O
sentence_34,with,IN,O
sentence_34,individual,JJ,O
sentence_34,feedback,NN,O
sentence_34,.,.,O
sentence_35,Maidenhead,NNP,O
sentence_35,",",",",O
sentence_35,Berkshire,NNP,O
sentence_35,This,DT,O
sentence_35,company,NN,O
sentence_35,seek,VB,O
sentence_35,someone,NN,O
sentence_35,who,WP,O
sentence_35,is,VBZ,O
sentence_35,an,DT,O
sentence_35,enduser,JJ,O
sentence_35,new,JJ,O
sentence_35,business,NN,O
sentence_35,developer,NN,O
sentence_35,",",",",O
sentence_35,ideally,RB,O
sentence_35,from,IN,O
sentence_35,an,DT,O
sentence_35,IT,NNP,O
sentence_35,solutions,NNS,O
sentence_35,/,NNP,O
sentence_35,hardware,NN,O
sentence_35,or,CC,O
sentence_35,software,NN,O
sentence_35,background,NN,O
sentence_35,.,.,O
sentence_36,You,PRP,O
sentence_36,will,MD,O
sentence_36,be,VB,O
sentence_36,used,VBN,O
sentence_36,to,TO,O
sentence_36,developing,VBG,B-Skill
sentence_36,high,JJ,I-Skill
sentence_36,quality,NN,I-Skill
sentence_36,contentdriven,VBN,I-Skill
sentence_36,programmes,NNS,I-Skill
sentence_36,",",",",O
sentence_36,sourcing,VBG,B-Skill
sentence_36,high,JJ,I-Skill
sentence_36,quality,NN,I-Skill
sentence_36,speakers,NNS,I-Skill
sentence_36,",",",",O
sentence_36,obtaining,VBG,B-Skill
sentence_36,and,CC,I-Skill
sentence_36,retaining,VBG,I-Skill
sentence_36,strong,JJ,I-Skill
sentence_36,relationships,NNS,I-Skill
sentence_36,with,IN,I-Skill
sentence_36,clients,NNS,I-Skill
sentence_36,and,CC,I-Skill
sentence_36,sponsors,NNS,I-Skill
sentence_36,and,CC,O
sentence_36,will,MD,O
sentence_36,have,VB,O
sentence_36,a,DT,O
sentence_36,strong,JJ,O
sentence_36,focus,NN,B-Skill
sentence_36,on,IN,I-Skill
sentence_36,budget,NN,I-Skill
sentence_36,management,NN,I-Skill
sentence_36,while,IN,O
sentence_36,controlling,VBG,B-Skill
sentence_36,costs,NNS,I-Skill
sentence_36,and,CC,O
sentence_36,maximising,VBG,B-Skill
sentence_36,revenue,NN,I-Skill
sentence_36,.,.,O
sentence_37,If,IN,O
sentence_37,your,PRP$,O
sentence_37,application,NN,O
sentence_37,is,VBZ,O
sentence_37,unsuccessful,JJ,O
sentence_37,",",",",O
sentence_37,the,DT,O
sentence_37,information,NN,O
sentence_37,supplied,VBD,O
sentence_37,may,MD,O
sentence_37,still,RB,O
sentence_37,be,VB,O
sentence_37,retained,VBN,O
sentence_37,for,IN,O
sentence_37,use,NN,O
sentence_37,in,IN,O
sentence_37,connection,NN,O
sentence_37,with,IN,O
sentence_37,future,JJ,O
sentence_37,vacancies,NNS,O
sentence_37,.,.,O
sentence_38,Your,PRP$,O
sentence_38,Skills,NNS,O
sentence_38,:,:,O
sentence_38,Previous,JJ,O
sentence_38,care,NN,B-Skill
sentence_38,experience,NN,O
sentence_38,essential,JJ,O
sentence_38,",",",",O
sentence_38,excellent,JJ,O
sentence_38,communication,NN,B-Skill
sentence_38,skills,NNS,I-Skill
sentence_38,and,CC,O
sentence_38,willingness,NN,B-Skill
sentence_38,to,TO,I-Skill
sentence_38,undergo,VB,I-Skill
sentence_38,further,JJ,I-Skill
sentence_38,training,NN,I-Skill
sentence_38,is,VBZ,O
sentence_38,essential,JJ,O
sentence_38,.,.,O
sentence_39,Recent,JJ,O
sentence_39,experience,NN,O
sentence_39,in,IN,O
sentence_39,a,DT,O
sentence_39,high,JJ,B-Skill
sentence_39,tech,NN,I-Skill
sentence_39,company,NN,I-Skill
sentence_39,Ability,NNP,O
sentence_39,to,TO,O
sentence_39,develop,VB,B-Skill
sentence_39,qualified,JJ,I-Skill
sentence_39,leads,NNS,I-Skill
sentence_39,for,IN,I-Skill
sentence_39,the,DT,I-Skill
sentence_39,sales,NNS,I-Skill
sentence_39,force,VBP,I-Skill
sentence_39,through,IN,O
sentence_39,outbound,NN,B-Skill
sentence_39,and,CC,I-Skill
sentence_39,inbound,VB,I-Skill
sentence_39,telephone,NN,I-Skill
sentence_39,contact,NN,I-Skill
sentence_39,with,IN,O
sentence_39,limited,JJ,B-Skill
sentence_39,assistance,NN,I-Skill
sentence_39,from,IN,I-Skill
sentence_39,team,NN,I-Skill
sentence_39,members,NNS,I-Skill
sentence_39,.,.,O
