sentence_id,word,pos,tag
15,kiến thức,N,I-Skill
15,toán,N,I-Skill
15,thống kê,V,I-Skill
15,",",CH,I-Skill
15,xác suất,N,I-Skill
15,ứng dụng,V,I-Skill
15,vào,E,O
15,công việc,N,O
16,Kỹ năng,N,B-Skill
16,phân tích,V,I-Skill
16,",",CH,O
16,linh hoạt,N,B-Skill
16,áp dụng,V,I-Skill
16,các,L,I-Skill
16,phần mềm,N,I-Skill
16,hỗ trợ,V,I-Skill
16,cho,E,O
16,công việc,N,O
17,Khả năng,N,B-Skill
17,tự,P,I-Skill
17,nghiên cứu,V,I-Skill
17,ứng dụng,N,I-Skill
17,công nghệ,N,I-Skill
17,vào,E,O
17,công việc,N,O
18,Có,V,O
18,ít nhất,X,O
18,\ xa02,M,O
18,năm,N,O
18,trở,V,O
18,lên,V,O
19,Tốt nghiệp,V,O
19,Đại học,N,O
19,",",CH,O
19,Cao đằng,V,O
19,các,L,O
19,chuyên ngành,N,B-Skill
19,:,CH,I-Skill
19,Tài chính,N,I-Skill
19,-,CH,I-Skill
19,Ngân hàng,N,I-Skill
19,",",CH,I-Skill
19,Kế toán,N,I-Skill
19,–,CH,I-Skill
19,kiểm toán,N,I-Skill
19,",",CH,I-Skill
19,Quản trị,V,I-Skill
19,rủi ro,A,I-Skill
19,",",CH,I-Skill
19,Toán,Np,I-Skill
19,kinh tế,N,I-Skill
19,và,C,O
19,các,L,O
19,ngành,N,O
19,tương đương,A,O
20,2,M,O
20,năm,N,O
20,kinh nghiệm,N,B-Skill
20,trong,E,I-Skill
20,mảng,Nc,I-Skill
20,Tài chính,N,I-Skill
20,quản trị,V,I-Skill
20,hoặc,C,O
20,\,V,O
20,xa0Rủi ro,V,O
20,dòng,N,O
20,tiền,N,O
20,và,C,O
20,thanh khoản,V,B-Skill
20,tại,E,I-Skill
20,tổ chức,V,I-Skill
20,Ngân hàng,N,I-Skill
20,/,CH,I-Skill
20,Tài chính,N,I-Skill
20,",",CH,I-Skill
20,ALCO,Np,I-Skill
20,",",CH,I-Skill
20,Balance,Np,I-Skill
20,sheet,M,I-Skill
21,Sử dụng,V,B-Skill
21,thành thạo,V,I-Skill
21,các,L,I-Skill
21,công cụ,N,I-Skill
21,phân tích,V,I-Skill
21,",",CH,I-Skill
21,xử lý,V,I-Skill
21,dữ liệu,N,I-Skill
21,(,CH,I-Skill
21,Excel,Np,I-Skill
21,",",CH,I-Skill
21,SQL,Np,I-Skill
21,",",CH,I-Skill
21,python,N,I-Skill
21,",",CH,O
21,…,CH,O
21,),CH,O
22,Kỹ năng,N,B-Skill
22,quản lý,V,I-Skill
22,công việc,N,I-Skill
22,",",CH,I-Skill
22,chịu,V,I-Skill
22,được,V,I-Skill
22,áp lực,N,I-Skill
22,cao,A,I-Skill
22,trong,E,O
22,công việc,N,O
23,Kỹ năng,N,B-Skill
23,làm việc,V,I-Skill
23,nhóm,N,I-Skill
23,",",CH,O
23,phân tích,V,B-Skill
23,&,CH,I-Skill
23,xử lý,V,I-Skill
23,vấn đề,N,I-Skill
24,Nhạy bén,V,B-Skill
24,với,E,I-Skill
24,các,L,I-Skill
24,con số,N,I-Skill
24,và,C,I-Skill
24,rủi ro,A,I-Skill
25,Tốt nghiệp,V,O
25,từ,E,O
25,Đại học,N,O
25,trở,V,O
25,lên,V,O
25,",",CH,O
25,\ xa0chuyên,N,B-Skill
25,ngành,N,I-Skill
25,CNTT,Np,I-Skill
25,",",CH,I-Skill
25,Điện tử,N,I-Skill
25,viễn thông,N,I-Skill
25,\ xa0hoặc,V,O
25,các,L,O
25,chuyên ngành,N,O
25,tương đương,A,O
26,Kỹ năng,N,O
26,:,CH,O
26,\ xa0,N,O
26,\ r,V,O
26,\ n,N,O
26,\ t,V,O
26,\,N,O
26,nThành thạo,V,B-Skill
26,tối thiểu,N,I-Skill
26,1,M,I-Skill
26,công cụ,N,I-Skill
26,quản lý,V,I-Skill
26,",",CH,I-Skill
26,khai thác,V,I-Skill
26,dữ liệu,N,I-Skill
26,(,CH,I-Skill
26,PL SQL,Np,I-Skill
26,",",CH,I-Skill
26,NoSQL,Np,I-Skill
26,",",CH,O
26,…,CH,O
26,),CH,O
26,\,V,O
26,nThành thạo,N,B-Skill
26,tối thiểu,A,I-Skill
26,1,V,I-Skill
26,công cụ,N,I-Skill
26,chuyển đổi,V,I-Skill
26,dữ liệu,N,I-Skill
26,\ nTriển,V,O
26,khai,V,O
26,một,M,O
26,trong,E,O
26,các,L,O
26,dự án,N,B-Skill
26,Data Warehouse,Np,I-Skill
26,",",CH,I-Skill
26,Data Governance,Np,I-Skill
26,",",CH,I-Skill
26,Data Quality,Np,I-Skill
26,",",CH,O
26,Làm,V,B-Skill
26,sạch,A,I-Skill
26,dữ liệu,N,I-Skill
26,",",CH,I-Skill
26,Data Management,Np,I-Skill
26,",",CH,O
26,Dự án,N,B-Skill
26,chuyển đổi,N,I-Skill
26,CoreBanking,Np,I-Skill
27,Thành thạo,N,B-Skill
27,tối thiểu,A,I-Skill
27,1,M,I-Skill
27,công cụ,N,I-Skill
27,quản lý,V,I-Skill
27,",",CH,I-Skill
27,khai thác,V,I-Skill
27,dữ liệu,N,I-Skill
27,(,CH,I-Skill
27,PL SQL,Np,I-Skill
27,",",CH,I-Skill
27,NoSQL,Np,I-Skill
27,",",CH,O
27,…,CH,O
27,),CH,O
28,Thành thạo,N,B-Skill
28,tối thiểu,A,I-Skill
28,1,N,I-Skill
28,công cụ,V,I-Skill
28,chuyển đổi,N,I-Skill
28,dữ liệu,M,I-Skill
29,Triển khai,V,O
29,một,M,O
29,trong,E,O
29,các,L,O
29,dự án,N,B-Skill
29,Data Warehouse,Np,I-Skill
29,",",CH,I-Skill
29,Data Governance,Np,I-Skill
29,",",CH,I-Skill
29,Data Quality,Np,I-Skill
29,",",CH,O
29,Làm,V,B-Skill
29,sạch,A,I-Skill
29,dữ liệu,N,I-Skill
29,",",CH,I-Skill
29,Data Management,Np,I-Skill
29,",",CH,O
29,Dự án,N,B-Skill
29,chuyển đổi,N,I-Skill
29,CoreBanking,Np,I-Skill
30,Kinh nghiệm,N,O
30,:,CH,O
30,\ r,N,O
30,\ n,N,O
30,\ t,V,O
30,\,N,O
30,nTối thiểu,V,O
30,3,N,O
30,năm,M,O
30,kinh nghiệm,N,B-Skill
30,trong,E,I-Skill
30,lĩnh vực,N,I-Skill
30,Ngân hàng,N,I-Skill
30,/,CH,I-Skill
30,Tài chính,N,I-Skill
30,\,V,O
30,nƯu tiên,N,O
30,có,V,O
30,kinh nghiệm,N,B-Skill
30,làm việc,V,I-Skill
30,hệ thống,N,I-Skill
30,CRM,Np,I-Skill
30,/,CH,I-Skill
30,CRM,Np,I-Skill
30,SAP,Np,I-Skill
30,\ nCó,V,O
30,kinh nghiệm,N,O
30,ở,E,O
30,vị trí,N,B-Skill
30,Chuyên viên,N,I-Skill
30,Quản lý,V,I-Skill
30,Kho,Np,I-Skill
30,dữ liệu,V,I-Skill
30,và,C,I-Skill
30,mô hình,N,I-Skill
30,dữ liệu,N,I-Skill
30,/,CH,O
30,Phân tích,V,B-Skill
30,dữ liệu,N,I-Skill
30,/,CH,O
30,Phân tích,V,B-Skill
30,yêu cầu,V,I-Skill
30,nghiệp vụ,N,I-Skill
30,(,CH,O
30,BA,M,O
30,),CH,O
31,Tối thiểu,N,O
31,3,V,O
31,năm,N,O
31,kinh nghiệm,N,B-Skill
31,trong,E,I-Skill
31,lĩnh vực,N,I-Skill
31,Ngân hàng,N,I-Skill
31,/,CH,I-Skill
31,Tài chính,N,I-Skill
32,Ưu tiên,N,O
32,có,V,O
32,kinh nghiệm,N,B-Skill
32,làm việc,V,I-Skill
32,hệ thống,N,I-Skill
32,CRM,Np,I-Skill
32,/,CH,I-Skill
32,CRM,Np,I-Skill
32,SAP,Np,I-Skill
33,Có,V,O
33,kinh nghiệm,N,B-Skill
33,ở,E,I-Skill
33,vị trí,N,I-Skill
33,Chuyên viên,N,I-Skill
33,Quản lý,V,I-Skill
33,Kho,Np,I-Skill
33,dữ liệu,V,I-Skill
33,và,C,I-Skill
33,mô hình,N,I-Skill
33,dữ liệu,N,I-Skill
33,/,CH,O
33,Phân tích,V,B-Skill
33,dữ liệu,N,I-Skill
33,/,CH,O
33,Phân tích,V,B-Skill
33,yêu cầu,V,I-Skill
33,nghiệp vụ,N,I-Skill
33,(,CH,O
33,BA,M,O
33,),CH,O
34,Ưu tiên,V,O
34,:,CH,O
34,Ứng viên,N,O
34,có,V,O
34,chứng chỉ,N,B-Skill
34,liên quan,V,I-Skill
34,đến,E,I-Skill
34,Data Governance,Np,I-Skill
34,",",CH,I-Skill
34,Data Quality,Np,I-Skill
34,",",CH,I-Skill
34,Data,Np,I-Skill
34,Management,Np,I-Skill
35,Tốt nghiệp,V,O
35,cao đẳng,N,O
35,chuyên ngành,N,B-Skill
35,điều dưỡng,V,I-Skill
35,trở,V,O
35,lên,V,O
35,",",CH,O
35,có,V,O
35,chứng chỉ,N,B-Skill
35,quản lý,V,I-Skill
35,điều dưỡng,N,I-Skill
35,;,CH,O
35,.,CH,O
36,Có,V,O
36,chứng chỉ,N,O
36,hành nghề,V,O
36,",",CH,O
36,có,V,O
36,kinh nghiệm,N,B-Skill
36,5,M,I-Skill
36,năm,N,I-Skill
36,làm,V,I-Skill
36,điều dưỡng,N,I-Skill
36,trưởng,N,I-Skill
36,phòng khám,N,O
36,/,CH,O
36,bệnh viện,N,O
36,hoặc,C,O
36,điều dưỡng,V,O
36,trưởng,N,O
36,khoa,N,O
36,nội trú,N,O
36,ở,E,O
36,bệnh viện,N,O
36,có,V,O
36,từ,E,O
36,10,M,O
36,điều dưỡng viên,N,O
36,trở,V,O
36,lên,V,O
36,;,CH,O
37,Tin học,N,B-Skill
37,văn phòng,N,I-Skill
37,cơ bản,A,I-Skill
37,",",CH,O
37,có thể,R,O
37,sử dụng,V,B-Skill
38,Tiếng,N,I-Skill
38,Anh,Nc,I-Skill
38,giao tiếp,V,I-Skill
38,và,C,O
38,kỹ năng,N,B-Skill
38,tin học,N,I-Skill
38,văn phòng,N,I-Skill
38,cơ bản,A,O
39,Ưu tiên,V,O
39,ứng viên,N,O
39,đã,R,O
39,có,V,O
39,kinh nghiệm,N,O
39,tương đương,A,O
39,tại,E,O
39,các,L,O
39,Bệnh viện,N,O
39,",",CH,O
39,Phòng khám,N,O
39,quốc tế,A,O
39,;,CH,O
39,ưu tiên,V,O
39,bằng,E,O
39,đại học,N,O
39,",",CH,O
39,sau đại học,N,O
39,.,CH,O
40,Trình độ,N,O
40,học vấn,N,O
40,:,CH,O
40,Đại học,N,O
40,trở,V,O
40,lên,V,O
41,Chuyên môn,N,B-Skill
41,:,CH,I-Skill
41,QTKD,Np,I-Skill
41,",",CH,I-Skill
41,Marketing,Np,I-Skill
41,hoặc,C,O
41,chuyên nganh,V,O
41,khách,N,O
41,có,V,O
41,liên quan,V,O
41,.,CH,O
42,Kinh ngiệm,N,O
42,:,CH,O
42,Ưu tiên,N,O
42,có,V,O
42,kinh nghiệm,N,O
42,ở,E,O
42,vị trí,N,O
42,tương đương,A,O
42,và,C,O
42,cùng,A,O
42,ngành nghề,M,O
43,Khả năng,N,O
43,:,CH,O
44,Trình độ,N,O
44,ngoại ngữ,N,O
44,:,CH,O
44,Giao tiếp,V,B-Skill
44,tiếng,N,I-Skill
44,Anh,Np,I-Skill
44,thành thạo,M,I-Skill
45,Trình độ,N,B-Skill
45,tin học,N,I-Skill
45,:,CH,O
45,Thành thạo,N,B-Skill
45,tin học,N,I-Skill
45,văn phòng,N,I-Skill
45,(,CH,I-Skill
45,Word,Np,I-Skill
45,",",CH,I-Skill
45,Excel,Np,I-Skill
45,",",CH,I-Skill
45,Power point,N,I-Skill
45,",",CH,I-Skill
45,Internet,FW,I-Skill
45,",",CH,I-Skill
45,Outlook,Np,I-Skill
45,…,CH,O
45,),CH,O
46,Nhạy bén,V,B-Skill
46,với,E,I-Skill
46,số liệu,N,I-Skill
46,",",CH,O
46,khả năng,N,B-Skill
46,tư duy,V,I-Skill
46,logic,N,I-Skill
46,tốt,A,I-Skill
47,Kỹ năng,N,B-Skill
47,giao tiếp,V,I-Skill
47,:,CH,I-Skill
47,nói,V,I-Skill
47,và,C,I-Skill
47,viết,V,I-Skill
47,thông thạo,N,O
47,",",CH,O
47,trôi chảy,V,B-Skill
47,tiếng,N,I-Skill
47,Việt,Np,I-Skill
47,",",CH,O
47,.,CH,O
47,Truyền đạt,N,B-Skill
47,",",CH,I-Skill
47,chuyển tải,V,I-Skill
47,suôn sẻ,N,I-Skill
47,",",CH,I-Skill
47,mạch lạc,V,I-Skill
47,các,L,O
47,thông điệp,N,O
47,đến,E,O
47,người,N,O
47,nghe,V,O
47,.,CH,O
48,Kỹ năng,N,B-Skill
48,trình bày,V,I-Skill
48,:,CH,O
48,đạt,V,O
48,được,R,O
48,tính,V,B-Skill
48,mạch lạc,N,I-Skill
48,",",CH,I-Skill
48,rõ,A,I-Skill
48,rang,N,I-Skill
48,",",CH,I-Skill
48,có,V,I-Skill
48,trọng tâm,N,I-Skill
48,và,C,I-Skill
48,logic,M,I-Skill
49,Kỹ năng,N,B-Skill
49,xây dựng,V,I-Skill
49,đội ngũ,N,I-Skill
49,:,CH,O
49,vận dụng,N,B-Skill
49,hiểu,V,I-Skill
49,quả,T,I-Skill
49,",",CH,O
49,kỹ năng,N,B-Skill
49,động viên,V,I-Skill
49,",",CH,I-Skill
49,khuyến khích,V,I-Skill
49,",",CH,O
49,xây dựng,V,B-Skill
49,tinh thần,N,I-Skill
49,kỹ luật,A,I-Skill
49,",",CH,I-Skill
49,đoàn kết,V,I-Skill
49,hướng,N,O
49,đến,E,O
49,mục tiêu,N,O
49,chung,A,O
49,và,C,O
49,hiệu quả,N,O
49,công việc,N,O
49,.,CH,O
50,Kỹ năng,N,B-Skill
50,quản lý,V,I-Skill
50,",",CH,I-Skill
50,đào tạo,V,I-Skill
50,",",CH,I-Skill
50,huấn luyện,V,I-Skill
50,",",CH,I-Skill
50,xây dựng,V,I-Skill
50,kế hoạch,N,I-Skill
51,Kỹ năng,N,B-Skill
51,giao,V,I-Skill
51,việc,N,I-Skill
51,cho,E,I-Skill
51,nhân viên,N,I-Skill
52,Kỹ năng,N,B-Skill
52,lắng nghe,V,I-Skill
52,",",CH,O
52,kỹ năng,N,B-Skill
52,giải quyết,V,I-Skill
52,vấn đề,N,I-Skill
53,Kỹ năng,N,B-Skill
53,đàm phán,V,I-Skill
53,",",CH,I-Skill
53,thương lượng,V,I-Skill
53,",",CH,I-Skill
53,giao tiếp,V,I-Skill
53,tốt,A,I-Skill
54,Kỹ năng,N,B-Skill
54,làm việc,V,I-Skill
54,độc lập,A,I-Skill
54,hoặc,C,I-Skill
54,theo,V,I-Skill
54,nhóm,N,I-Skill
54,",",CH,O
54,làm việc,V,B-Skill
54,dưới,E,I-Skill
54,áp lực,N,I-Skill
54,cao,A,I-Skill
55,Phẩm chất,N,O
55,cá nhân,N,O
55,:,CH,O
56,Nhanh nhẹn,A,B-Skill
56,",",CH,O
56,linh hoạt,M,B-Skill
57,Tính liêm,N,B-Skill
57,chính,T,I-Skill
57,",",CH,O
57,trung thực,A,B-Skill
57,:,CH,O
57,Khả năng,N,B-Skill
57,cam kết,V,I-Skill
57,duy trì,V,I-Skill
57,tinh thần,N,I-Skill
57,trung thực,A,I-Skill
57,",",CH,O
57,các,L,O
57,hành vi,N,O
57,mang,V,O
57,tính,N,O
57,xã hội,N,O
57,có,V,O
57,liên quan,V,O
57,đến,E,O
57,đạo đức,N,O
57,",",CH,O
57,và,C,O
57,giá trị,N,O
57,công ty,N,O
57,.,CH,O
57,Bám,V,B-Skill
57,sát,A,I-Skill
57,vào,E,I-Skill
57,các,L,I-Skill
57,quy tắc,N,I-Skill
57,và,C,O
57,trung thực,A,B-Skill
57,",",CH,O
57,tự tin,V,B-Skill
57,vào,E,I-Skill
57,bản thân,N,I-Skill
57,và,C,I-Skill
57,công việc,N,I-Skill
57,cao,A,I-Skill
57,.,CH,O
58,Có,V,B-Skill
58,tinh thần,N,I-Skill
58,",",CH,I-Skill
58,thái độ,N,I-Skill
58,và,C,I-Skill
58,suy nghĩ,V,I-Skill
58,tích cực,A,I-Skill
58,.,CH,O
59,Có,V,B-Skill
59,óc,N,I-Skill
59,quan sát,V,I-Skill
59,",",CH,I-Skill
59,phân tích,V,I-Skill
59,",",CH,I-Skill
59,tổ chức,V,I-Skill
59,và,C,O
59,phối hợp,V,B-Skill
59,hiệu quả,N,I-Skill
59,trong,E,O
59,công việc,N,O
59,.,CH,O
60,Làm việc,V,B-Skill
60,độc lập,A,I-Skill
60,và,C,O
60,hướng,N,B-Skill
60,đến,V,I-Skill
60,hiệu quả,N,I-Skill
61,Ưu tiên,V,O
61,ứng viên,N,O
61,đã,R,O
61,có,V,O
61,kinh nghiệm,N,B-Skill
61,làm,V,I-Skill
61,thẩm định,V,I-Skill
61,điện thoại,N,I-Skill
61,tại,E,I-Skill
61,các,L,I-Skill
61,tổ chức,N,I-Skill
61,tài chính,N,I-Skill
61,",",CH,I-Skill
61,ngân hàng,N,I-Skill
61,.,CH,O
62,Ứng viên,N,O
62,đã,R,O
62,có,V,O
62,kinh nghiệm,N,B-Skill
62,xét duyệt,V,I-Skill
62,hồ sơ,N,I-Skill
62,tín dụng,N,I-Skill
62,",",CH,O
62,đặc biệt,A,O
62,trong,E,O
62,lĩnh vực,N,B-Skill
62,tài chính,N,I-Skill
62,tiêu dùng,V,I-Skill
62,là,V,O
62,một,M,O
62,lợi thế,N,O
62,.,CH,O
63,Tư duy,N,B-Skill
63,độc lập,A,I-Skill
63,",",CH,O
63,làm việc,V,B-Skill
63,trung thực,A,I-Skill
63,khách quan,A,I-Skill
63,.,CH,O
64,Kỹ năng,N,B-Skill
64,giao tiếp,V,I-Skill
64,qua,E,I-Skill
64,điện thoại,N,I-Skill
64,chuyên nghiệp,A,I-Skill
64,.,CH,O
65,Giọng,N,B-Skill
65,nói,V,I-Skill
65,tốt,A,I-Skill
65,",",CH,I-Skill
65,không,R,I-Skill
65,ngọng,V,I-Skill
65,.,CH,O
66,Kỹ năng,N,B-Skill
66,quản lý,V,I-Skill
66,thời gian,N,I-Skill
66,",",CH,I-Skill
66,sắp xếp,V,I-Skill
66,công việc,N,I-Skill
66,tốt,A,I-Skill
66,.,CH,O
67,Kỹ năng,N,B-Skill
67,phân tích,V,I-Skill
67,",",CH,I-Skill
67,đánh giá,V,I-Skill
67,và,C,I-Skill
67,phát hiện,V,I-Skill
67,rủi ro,A,I-Skill
67,.,CH,O
68,Khả năng,N,B-Skill
68,làm việc,V,I-Skill
68,dưới,E,I-Skill
68,áp lực,N,I-Skill
68,cao,A,I-Skill
68,.,CH,O
69,Sử dụng,V,O
69,thành thạo,N,O
69,kỹ năng,N,B-Skill
69,tin học,N,I-Skill
69,văn phòng,N,I-Skill
69,.,CH,O
70,Mức,N,O
70,lương,N,O
70,cạnh tranh,M,O
71,Được,V,O
71,ký HĐLĐ,N,O
71,",",CH,O
71,đầy đủ,A,O
71,chế độ,N,O
71,theo,V,O
71,quy định,N,O
71,nhà nước,N,O
72,Được,V,O
72,đào tạo,V,O
72,kiến thức,N,O
72,",",CH,O
72,năng lực,N,O
72,thẩm định,V,O
73,Tốt nghiệp,V,O
73,Đại học,N,O
73,trở,V,O
73,lên,V,O
73,các,L,O
73,ngành,N,B-Skill
73,về,E,I-Skill
73,kế toán,N,I-Skill
73,kiểm toán,V,I-Skill
73,hoặc,C,I-Skill
73,tài chính,N,I-Skill
73,.,CH,O
74,Có,V,O
74,kinh nghiệm,N,O
74,2,M,O
74,năm,N,O
74,làm,V,O
74,các,L,O
74,vị trí,N,O
74,tương đương,A,O
74,hoặc,C,O
74,liên quan,V,O
74,.,CH,O
74,Ưu tiên,N,O
74,đã,R,O
74,làm,V,B-Skill
74,qua,V,I-Skill
74,công ty,N,I-Skill
74,bán lẻ,V,I-Skill
74,về,E,I-Skill
74,mỹ phẩm,N,I-Skill
74,.,CH,O
75,Sử dụng,V,O
75,thành thạo,V,B-Skill
75,các,L,I-Skill
75,phần mềm,N,I-Skill
75,về,E,I-Skill
75,kế toán,N,I-Skill
75,",",CH,I-Skill
75,tin học,N,I-Skill
75,văn phòng,N,I-Skill
75,",",CH,O
75,…,CH,O
76,Nắm,V,B-Skill
76,vững,A,I-Skill
76,các,L,I-Skill
76,nghiệp vụ,N,I-Skill
76,kế toán,N,I-Skill
76,",",CH,O
76,kiến thức,N,B-Skill
76,về,E,I-Skill
76,phân tích,V,I-Skill
76,",",CH,I-Skill
76,tổng hợp,V,I-Skill
76,dữ liệu,N,I-Skill
76,và,C,I-Skill
76,viết,V,I-Skill
76,báo cáo,V,I-Skill
76,.,CH,O
77,Có,V,O
77,sự,N,B-Skill
77,cẩn thận,A,I-Skill
77,và,C,I-Skill
77,tỉ mỉ,A,I-Skill
77,cao,A,I-Skill
77,",",CH,O
77,khả năng,N,B-Skill
77,tính toán,V,I-Skill
77,tốt,A,I-Skill
77,",",CH,O
77,suy nghĩ,V,B-Skill
77,logic,N,I-Skill
77,và,C,O
77,chịu đựng,V,B-Skill
77,áp lực,N,I-Skill
77,cao,A,I-Skill
77,.,CH,O
78,Mức,N,O
78,lương,N,O
78,:,CH,O
78,Thỏa Thuận,Np,O
79,Chế độ,N,O
79,bảo hiểm,V,O
79,theo,V,O
79,quy định,N,O
79,pháp luật,N,O
79,.,CH,O
80,Làm việc,V,O
80,trong,E,O
80,môi trường,N,O
80,năng động,N,O
80,chuyên nghiệp,A,O
80,có,V,O
80,nhiều,A,O
80,cơ hội,N,O
80,thăng tiến,M,O
81,Cung cấp,V,O
81,trang thiết bị,V,O
81,đầy đủ,A,O
81,cho,E,O
81,công việc,N,O
82,Các,L,O
82,đãi ngộ,N,O
82,về,V,O
82,du lịch,V,O
82,",",CH,O
82,Teambuilding,Np,O
82,",",CH,O
82,văn hóa,N,O
82,thể thao,N,O
82,khác,A,O
83,Hưởng,V,O
83,chế độ,N,O
83,BHYT,Np,O
83,",",CH,O
83,BHXH,Np,O
83,",",CH,O
83,BHTN,Np,O
84,Chế độ,N,O
84,du lịch,V,O
84,hằng,R,O
84,năm,N,O
84,....,M,O
85,Thưởng,N,O
85,lương,N,O
85,tháng,N,O
85,13,M,O
85,+,N,O
85,thưởng,V,O
85,năm,N,O
85,theo,V,O
85,tình hình,N,O
85,kinh doanh,V,O
85,của,E,O
85,Công ty,N,O
94,Nam,Np,O
94,dưới,E,O
94,27,M,O
94,tuổi,N,O
94,.,CH,O
95,Tốt nghiệp,V,O
95,chuyên ngành,N,B-Skill
95,thiết kế,V,I-Skill
95,đồ,N,I-Skill
95,họa,N,I-Skill
95,.,CH,O
96,Có thể,R,O
96,sử dụng,V,B-Skill
96,các,L,I-Skill
96,phần mềm,N,I-Skill
96,phục vụ,V,I-Skill
96,công việc,N,I-Skill
96,như,C,I-Skill
96,:,CH,I-Skill
96,Photoshop,Np,I-Skill
96,",",CH,I-Skill
96,CorelDRAW,Np,I-Skill
96,",",CH,I-Skill
96,AI.,Np,I-Skill
96,.,CH,O
97,Không,R,O
97,yêu cầu,V,O
97,kinh nghiệm,N,O
97,.,CH,O
98,Giao tiếp,V,B-Skill
98,được,V,I-Skill
98,tiếng,N,I-Skill
98,Anh,Np,I-Skill
98,là,V,O
98,một,M,O
98,lợi thế,N,O
98,.,CH,O
99,Mức,N,O
99,lương,N,O
99,:,CH,O
99,10,M,O
99,-,CH,O
99,15,M,O
99,triệu,M,O
100,Các,L,O
