sentence_id,word,pos,tag
sentence_7,ứng viên,V,O
sentence_7,có,V,O
sentence_7,HKTT,Np,O
sentence_7,tại,E,O
sentence_7,Xuân Lộc,Np,O
sentence_7,",",CH,O
sentence_7,Cẩm Mỹ,Np,O
sentence_7,hoặc,C,O
sentence_7,có thể,R,O
sentence_7,ở,V,O
sentence_7,trọ,V,O
sentence_7,tại,E,O
sentence_7,địa phương,N,O
sentence_7,để,E,O
sentence_7,làm việc,V,O
sentence_7,lâu dài,A,O
sentence_7,.,CH,O
sentence_8,Kiến thức,N,B-Skill
sentence_8,về,V,I-Skill
sentence_8,quản trị,V,I-Skill
sentence_8,dữ liệu,N,I-Skill
sentence_9,Kiến thức,N,B-Skill
sentence_9,về,E,I-Skill
sentence_9,mô hình,N,I-Skill
sentence_9,hóa,N,I-Skill
sentence_9,dữ liệu,M,I-Skill
sentence_10,Tiếng,N,B-Skill
sentence_10,anh,Nc,I-Skill
sentence_10,:,CH,O
sentence_10,\,V,O
sentence_10,xa0đọc,N,B-Skill
sentence_10,hiểu,V,I-Skill
sentence_10,tài liệu,N,I-Skill
sentence_10,",",CH,O
sentence_10,kỹ năng,N,B-Skill
sentence_10,giao tiếp,V,I-Skill
sentence_10,cơ bản,A,B-Skill
sentence_11,Sử dụng,V,B-Skill
sentence_11,thành thạo,N,I-Skill
sentence_11,Excel,Np,I-Skill
sentence_11,",",CH,I-Skill
sentence_11,Power query,N,I-Skill
sentence_11,Excel,Np,I-Skill
sentence_11,",",CH,I-Skill
sentence_11,DAX,Np,I-Skill
sentence_12,Sử dụng,V,B-Skill
sentence_12,thành thạo,N,I-Skill
sentence_12,1,M,I-Skill
sentence_12,trong,E,I-Skill
sentence_12,các,L,I-Skill
sentence_12,công cụ,N,I-Skill
sentence_12,trực quan,V,I-Skill
sentence_12,hóa,N,I-Skill
sentence_12,dữ liệu,N,I-Skill
sentence_12,(,CH,I-Skill
sentence_12,Power BI,Np,I-Skill
sentence_12,",",CH,I-Skill
sentence_12,Google,Np,I-Skill
sentence_12,Data Studio,Np,I-Skill
sentence_12,",",CH,O
sentence_12,..,N,O
sentence_12,),CH,O
sentence_13,Sử dụng,V,B-Skill
sentence_13,thành thạo,N,I-Skill
sentence_13,Excel,Np,I-Skill
sentence_13,(,CH,I-Skill
sentence_13,Power query,N,I-Skill
sentence_13,",",CH,I-Skill
sentence_13,Power pivot,N,I-Skill
sentence_13,",",CH,I-Skill
sentence_13,Pivot table,N,I-Skill
sentence_13,",",CH,O
sentence_13,…,CH,O
sentence_13,),CH,O
sentence_13,",",CH,O
sentence_13,Power BI,Np,B-Skill
sentence_13,\ xa0,V,O
sentence_13,\ xa0,N,O
sentence_13,\ xa0,N,O
sentence_13,\ xa0,N,O
sentence_13,(,CH,O
sentence_13,DAX,Np,B-Skill
sentence_13,",",CH,O
sentence_13,visualization,N,B-Skill
sentence_13,),CH,O
sentence_14,Có,V,O
sentence_14,khả năng,N,B-Skill
sentence_14,sử dụng,V,I-Skill
sentence_14,SQL,Np,I-Skill
sentence_14,",",CH,I-Skill
sentence_14,Python,Np,I-Skill
sentence_14,",",CH,I-Skill
sentence_14,Google Data,Np,I-Skill
sentence_14,Studio,Np,I-Skill
sentence_15,Sử dụng,V,B-Skill
sentence_15,các,L,I-Skill
sentence_15,kiến thức,N,I-Skill
sentence_15,toán,N,I-Skill
sentence_15,thống kê,V,I-Skill
sentence_15,",",CH,I-Skill
sentence_15,xác suất,N,I-Skill
sentence_15,ứng dụng,V,I-Skill
sentence_15,vào,E,O
sentence_15,công việc,N,O
sentence_16,Kỹ năng,N,B-Skill
sentence_16,phân tích,V,I-Skill
sentence_16,",",CH,O
sentence_16,linh hoạt,N,B-Skill
sentence_16,áp dụng,V,I-Skill
sentence_16,các,L,I-Skill
sentence_16,phần mềm,N,I-Skill
sentence_16,hỗ trợ,V,I-Skill
sentence_16,cho,E,O
sentence_16,công việc,N,O
sentence_17,Khả năng,N,B-Skill
sentence_17,tự,P,I-Skill
sentence_17,nghiên cứu,V,I-Skill
sentence_17,ứng dụng,N,I-Skill
sentence_17,công nghệ,N,I-Skill
sentence_17,vào,E,O
sentence_17,công việc,N,O
sentence_18,Có,V,O
sentence_18,ít nhất,X,O
sentence_18,\ xa02,M,O
sentence_18,năm,N,O
sentence_18,trở,V,O
sentence_18,lên,V,O
sentence_19,Tốt nghiệp,V,O
sentence_19,Đại học,N,O
sentence_19,",",CH,O
sentence_19,Cao đằng,V,O
sentence_19,các,L,O
sentence_19,chuyên ngành,N,B-Skill
sentence_19,:,CH,I-Skill
sentence_19,Tài chính,N,I-Skill
sentence_19,-,CH,I-Skill
sentence_19,Ngân hàng,N,I-Skill
sentence_19,",",CH,I-Skill
sentence_19,Kế toán,N,I-Skill
sentence_19,–,CH,I-Skill
sentence_19,kiểm toán,N,I-Skill
sentence_19,",",CH,I-Skill
sentence_19,Quản trị,V,I-Skill
sentence_19,rủi ro,A,I-Skill
sentence_19,",",CH,I-Skill
sentence_19,Toán,Np,I-Skill
sentence_19,kinh tế,N,I-Skill
sentence_19,và,C,O
sentence_19,các,L,O
sentence_19,ngành,N,O
sentence_19,tương đương,A,O
sentence_20,2,M,O
sentence_20,năm,N,O
sentence_20,kinh nghiệm,N,B-Skill
sentence_20,trong,E,I-Skill
sentence_20,mảng,Nc,I-Skill
sentence_20,Tài chính,N,I-Skill
sentence_20,quản trị,V,I-Skill
sentence_20,hoặc,C,O
sentence_20,\,V,O
sentence_20,xa0Rủi ro,V,O
sentence_20,dòng,N,O
sentence_20,tiền,N,O
sentence_20,và,C,O
sentence_20,thanh khoản,V,B-Skill
sentence_20,tại,E,I-Skill
sentence_20,tổ chức,V,I-Skill
sentence_20,Ngân hàng,N,I-Skill
sentence_20,/,CH,I-Skill
sentence_20,Tài chính,N,I-Skill
sentence_20,",",CH,I-Skill
sentence_20,ALCO,Np,I-Skill
sentence_20,",",CH,I-Skill
sentence_20,Balance,Np,I-Skill
sentence_20,sheet,M,I-Skill
sentence_21,Sử dụng,V,B-Skill
sentence_21,thành thạo,V,I-Skill
sentence_21,các,L,I-Skill
sentence_21,công cụ,N,I-Skill
sentence_21,phân tích,V,I-Skill
sentence_21,",",CH,I-Skill
sentence_21,xử lý,V,I-Skill
sentence_21,dữ liệu,N,I-Skill
sentence_21,(,CH,I-Skill
sentence_21,Excel,Np,I-Skill
sentence_21,",",CH,I-Skill
sentence_21,SQL,Np,I-Skill
sentence_21,",",CH,I-Skill
sentence_21,python,N,I-Skill
sentence_21,",",CH,O
sentence_21,…,CH,O
sentence_21,),CH,O
sentence_22,Kỹ năng,N,B-Skill
sentence_22,quản lý,V,I-Skill
sentence_22,công việc,N,I-Skill
sentence_22,",",CH,I-Skill
sentence_22,chịu,V,I-Skill
sentence_22,được,V,I-Skill
sentence_22,áp lực,N,I-Skill
sentence_22,cao,A,I-Skill
sentence_22,trong,E,O
sentence_22,công việc,N,O
sentence_23,Kỹ năng,N,B-Skill
sentence_23,làm việc,V,I-Skill
sentence_23,nhóm,N,I-Skill
sentence_23,",",CH,O
sentence_23,phân tích,V,B-Skill
sentence_23,&,CH,I-Skill
sentence_23,xử lý,V,I-Skill
sentence_23,vấn đề,N,I-Skill
sentence_24,Nhạy bén,V,B-Skill
sentence_24,với,E,I-Skill
sentence_24,các,L,I-Skill
sentence_24,con số,N,I-Skill
sentence_24,và,C,I-Skill
sentence_24,rủi ro,A,I-Skill
sentence_25,Tốt nghiệp,V,O
sentence_25,từ,E,O
sentence_25,Đại học,N,O
sentence_25,trở,V,O
sentence_25,lên,V,O
sentence_25,",",CH,O
sentence_25,\ xa0chuyên,N,B-Skill
sentence_25,ngành,N,I-Skill
sentence_25,CNTT,Np,I-Skill
sentence_25,",",CH,I-Skill
sentence_25,Điện tử,N,I-Skill
sentence_25,viễn thông,N,I-Skill
sentence_25,\ xa0hoặc,V,O
sentence_25,các,L,O
sentence_25,chuyên ngành,N,O
sentence_25,tương đương,A,O
sentence_26,Kỹ năng,N,O
sentence_26,:,CH,O
sentence_26,\ xa0,N,O
sentence_26,\ r,V,O
sentence_26,\ n,N,O
sentence_26,\ t,V,O
sentence_26,\,N,O
sentence_26,nThành thạo,V,B-Skill
sentence_26,tối thiểu,N,I-Skill
sentence_26,1,M,I-Skill
sentence_26,công cụ,N,I-Skill
sentence_26,quản lý,V,I-Skill
sentence_26,",",CH,I-Skill
sentence_26,khai thác,V,I-Skill
sentence_26,dữ liệu,N,I-Skill
sentence_26,(,CH,I-Skill
sentence_26,PL SQL,Np,I-Skill
sentence_26,",",CH,I-Skill
sentence_26,NoSQL,Np,I-Skill
sentence_26,",",CH,O
sentence_26,…,CH,O
sentence_26,),CH,O
sentence_26,\,V,O
sentence_26,nThành thạo,N,B-Skill
sentence_26,tối thiểu,A,I-Skill
sentence_26,1,V,I-Skill
sentence_26,công cụ,N,I-Skill
sentence_26,chuyển đổi,V,I-Skill
sentence_26,dữ liệu,N,I-Skill
sentence_26,\ nTriển,V,O
sentence_26,khai,V,O
sentence_26,một,M,O
sentence_26,trong,E,O
sentence_26,các,L,O
sentence_26,dự án,N,B-Skill
sentence_26,Data Warehouse,Np,I-Skill
sentence_26,",",CH,I-Skill
sentence_26,Data Governance,Np,I-Skill
sentence_26,",",CH,I-Skill
sentence_26,Data Quality,Np,I-Skill
sentence_26,",",CH,O
sentence_26,Làm,V,B-Skill
sentence_26,sạch,A,I-Skill
sentence_26,dữ liệu,N,I-Skill
sentence_26,",",CH,I-Skill
sentence_26,Data Management,Np,I-Skill
sentence_26,",",CH,O
sentence_26,Dự án,N,B-Skill
sentence_26,chuyển đổi,N,I-Skill
sentence_26,CoreBanking,Np,I-Skill
sentence_27,Thành thạo,N,B-Skill
sentence_27,tối thiểu,A,I-Skill
sentence_27,1,M,I-Skill
sentence_27,công cụ,N,I-Skill
sentence_27,quản lý,V,I-Skill
sentence_27,",",CH,I-Skill
sentence_27,khai thác,V,I-Skill
sentence_27,dữ liệu,N,I-Skill
sentence_27,(,CH,I-Skill
sentence_27,PL SQL,Np,I-Skill
sentence_27,",",CH,I-Skill
sentence_27,NoSQL,Np,I-Skill
sentence_27,",",CH,O
sentence_27,…,CH,O
sentence_27,),CH,O
sentence_28,Thành thạo,N,B-Skill
sentence_28,tối thiểu,A,I-Skill
sentence_28,1,N,I-Skill
sentence_28,công cụ,V,I-Skill
sentence_28,chuyển đổi,N,I-Skill
sentence_28,dữ liệu,M,I-Skill
sentence_29,Triển khai,V,O
sentence_29,một,M,O
sentence_29,trong,E,O
sentence_29,các,L,O
sentence_29,dự án,N,B-Skill
sentence_29,Data Warehouse,Np,I-Skill
sentence_29,",",CH,I-Skill
sentence_29,Data Governance,Np,I-Skill
sentence_29,",",CH,I-Skill
sentence_29,Data Quality,Np,I-Skill
sentence_29,",",CH,O
sentence_29,Làm,V,B-Skill
sentence_29,sạch,A,I-Skill
sentence_29,dữ liệu,N,I-Skill
sentence_29,",",CH,I-Skill
sentence_29,Data Management,Np,I-Skill
sentence_29,",",CH,O
sentence_29,Dự án,N,B-Skill
sentence_29,chuyển đổi,N,I-Skill
sentence_29,CoreBanking,Np,I-Skill
sentence_30,Kinh nghiệm,N,O
sentence_30,:,CH,O
sentence_30,\ r,N,O
sentence_30,\ n,N,O
sentence_30,\ t,V,O
sentence_30,\,N,O
sentence_30,nTối thiểu,V,O
sentence_30,3,N,O
sentence_30,năm,M,O
sentence_30,kinh nghiệm,N,B-Skill
sentence_30,trong,E,I-Skill
sentence_30,lĩnh vực,N,I-Skill
sentence_30,Ngân hàng,N,I-Skill
sentence_30,/,CH,I-Skill
sentence_30,Tài chính,N,I-Skill
sentence_30,\,V,O
sentence_30,nƯu tiên,N,O
sentence_30,có,V,O
sentence_30,kinh nghiệm,N,B-Skill
sentence_30,làm việc,V,I-Skill
sentence_30,hệ thống,N,I-Skill
sentence_30,CRM,Np,I-Skill
sentence_30,/,CH,I-Skill
sentence_30,CRM,Np,I-Skill
sentence_30,SAP,Np,I-Skill
sentence_30,\ nCó,V,O
sentence_30,kinh nghiệm,N,O
sentence_30,ở,E,O
sentence_30,vị trí,N,B-Skill
sentence_30,Chuyên viên,N,I-Skill
sentence_30,Quản lý,V,I-Skill
sentence_30,Kho,Np,I-Skill
sentence_30,dữ liệu,V,I-Skill
sentence_30,và,C,I-Skill
sentence_30,mô hình,N,I-Skill
sentence_30,dữ liệu,N,I-Skill
sentence_30,/,CH,O
sentence_30,Phân tích,V,B-Skill
sentence_30,dữ liệu,N,I-Skill
sentence_30,/,CH,O
sentence_30,Phân tích,V,B-Skill
sentence_30,yêu cầu,V,I-Skill
sentence_30,nghiệp vụ,N,I-Skill
sentence_30,(,CH,O
sentence_30,BA,M,O
sentence_30,),CH,O
sentence_31,Tối thiểu,N,O
sentence_31,3,V,O
sentence_31,năm,N,O
sentence_31,kinh nghiệm,N,B-Skill
sentence_31,trong,E,I-Skill
sentence_31,lĩnh vực,N,I-Skill
sentence_31,Ngân hàng,N,I-Skill
sentence_31,/,CH,I-Skill
sentence_31,Tài chính,N,I-Skill
sentence_32,Ưu tiên,N,O
sentence_32,có,V,O
sentence_32,kinh nghiệm,N,B-Skill
sentence_32,làm việc,V,I-Skill
sentence_32,hệ thống,N,I-Skill
sentence_32,CRM,Np,I-Skill
sentence_32,/,CH,I-Skill
sentence_32,CRM,Np,I-Skill
sentence_32,SAP,Np,I-Skill
sentence_33,Có,V,O
sentence_33,kinh nghiệm,N,B-Skill
sentence_33,ở,E,I-Skill
sentence_33,vị trí,N,I-Skill
sentence_33,Chuyên viên,N,I-Skill
sentence_33,Quản lý,V,I-Skill
sentence_33,Kho,Np,I-Skill
sentence_33,dữ liệu,V,I-Skill
sentence_33,và,C,I-Skill
sentence_33,mô hình,N,I-Skill
sentence_33,dữ liệu,N,I-Skill
sentence_33,/,CH,O
sentence_33,Phân tích,V,B-Skill
sentence_33,dữ liệu,N,I-Skill
sentence_33,/,CH,O
sentence_33,Phân tích,V,B-Skill
sentence_33,yêu cầu,V,I-Skill
sentence_33,nghiệp vụ,N,I-Skill
sentence_33,(,CH,O
sentence_33,BA,M,O
sentence_33,),CH,O
sentence_34,Ưu tiên,V,O
sentence_34,:,CH,O
sentence_34,Ứng viên,N,O
sentence_34,có,V,O
sentence_34,chứng chỉ,N,B-Skill
sentence_34,liên quan,V,I-Skill
sentence_34,đến,E,I-Skill
sentence_34,Data Governance,Np,I-Skill
sentence_34,",",CH,I-Skill
sentence_34,Data Quality,Np,I-Skill
sentence_34,",",CH,I-Skill
sentence_34,Data,Np,I-Skill
sentence_34,Management,Np,I-Skill
sentence_35,Tốt nghiệp,V,O
sentence_35,cao đẳng,N,O
sentence_35,chuyên ngành,N,B-Skill
sentence_35,điều dưỡng,V,I-Skill
sentence_35,trở,V,O
sentence_35,lên,V,O
sentence_35,",",CH,O
sentence_35,có,V,O
sentence_35,chứng chỉ,N,B-Skill
sentence_35,quản lý,V,I-Skill
sentence_35,điều dưỡng,N,I-Skill
sentence_35,;,CH,O
sentence_35,.,CH,O
sentence_36,Có,V,O
sentence_36,chứng chỉ,N,O
sentence_36,hành nghề,V,O
sentence_36,",",CH,O
sentence_36,có,V,O
sentence_36,kinh nghiệm,N,B-Skill
sentence_36,5,M,I-Skill
sentence_36,năm,N,I-Skill
sentence_36,làm,V,I-Skill
sentence_36,điều dưỡng,N,I-Skill
sentence_36,trưởng,N,I-Skill
sentence_36,phòng khám,N,O
sentence_36,/,CH,O
sentence_36,bệnh viện,N,O
sentence_36,hoặc,C,O
sentence_36,điều dưỡng,V,O
sentence_36,trưởng,N,O
sentence_36,khoa,N,O
sentence_36,nội trú,N,O
sentence_36,ở,E,O
sentence_36,bệnh viện,N,O
sentence_36,có,V,O
sentence_36,từ,E,O
sentence_36,10,M,O
sentence_36,điều dưỡng viên,N,O
sentence_36,trở,V,O
sentence_36,lên,V,O
sentence_36,;,CH,O
sentence_37,Tin học,N,B-Skill
sentence_37,văn phòng,N,I-Skill
sentence_37,cơ bản,A,I-Skill
sentence_37,",",CH,O
sentence_37,có thể,R,O
sentence_37,sử dụng,V,B-Skill
sentence_38,Tiếng,N,I-Skill
sentence_38,Anh,Nc,I-Skill
sentence_38,giao tiếp,V,I-Skill
sentence_38,và,C,O
sentence_38,kỹ năng,N,B-Skill
sentence_38,tin học,N,I-Skill
sentence_38,văn phòng,N,I-Skill
sentence_38,cơ bản,A,O
sentence_39,Ưu tiên,V,O
sentence_39,ứng viên,N,O
sentence_39,đã,R,O
sentence_39,có,V,O
sentence_39,kinh nghiệm,N,O
sentence_39,tương đương,A,O
sentence_39,tại,E,O
sentence_39,các,L,O
sentence_39,Bệnh viện,N,O
sentence_39,",",CH,O
sentence_39,Phòng khám,N,O
sentence_39,quốc tế,A,O
sentence_39,;,CH,O
sentence_39,ưu tiên,V,O
sentence_39,bằng,E,O
sentence_39,đại học,N,O
sentence_39,",",CH,O
sentence_39,sau đại học,N,O
sentence_39,.,CH,O
sentence_40,Trình độ,N,O
sentence_40,học vấn,N,O
sentence_40,:,CH,O
sentence_40,Đại học,N,O
sentence_40,trở,V,O
sentence_40,lên,V,O
sentence_41,Chuyên môn,N,B-Skill
sentence_41,:,CH,I-Skill
sentence_41,QTKD,Np,I-Skill
sentence_41,",",CH,I-Skill
sentence_41,Marketing,Np,I-Skill
sentence_41,hoặc,C,O
sentence_41,chuyên nganh,V,O
sentence_41,khách,N,O
sentence_41,có,V,O
sentence_41,liên quan,V,O
sentence_41,.,CH,O
sentence_42,Kinh ngiệm,N,O
sentence_42,:,CH,O
sentence_42,Ưu tiên,N,O
sentence_42,có,V,O
sentence_42,kinh nghiệm,N,O
sentence_42,ở,E,O
sentence_42,vị trí,N,O
sentence_42,tương đương,A,O
sentence_42,và,C,O
sentence_42,cùng,A,O
sentence_42,ngành nghề,M,O
sentence_43,Khả năng,N,O
sentence_43,:,CH,O
sentence_44,Trình độ,N,O
sentence_44,ngoại ngữ,N,O
sentence_44,:,CH,O
sentence_44,Giao tiếp,V,B-Skill
sentence_44,tiếng,N,I-Skill
sentence_44,Anh,Np,I-Skill
sentence_44,thành thạo,M,I-Skill
sentence_45,Trình độ,N,B-Skill
sentence_45,tin học,N,I-Skill
sentence_45,:,CH,O
sentence_45,Thành thạo,N,B-Skill
sentence_45,tin học,N,I-Skill
sentence_45,văn phòng,N,I-Skill
sentence_45,(,CH,I-Skill
sentence_45,Word,Np,I-Skill
sentence_45,",",CH,I-Skill
sentence_45,Excel,Np,I-Skill
sentence_45,",",CH,I-Skill
sentence_45,Power point,N,I-Skill
sentence_45,",",CH,I-Skill
sentence_45,Internet,FW,I-Skill
sentence_45,",",CH,I-Skill
sentence_45,Outlook,Np,I-Skill
sentence_45,…,CH,O
sentence_45,),CH,O
sentence_46,Nhạy bén,V,B-Skill
sentence_46,với,E,I-Skill
sentence_46,số liệu,N,I-Skill
sentence_46,",",CH,O
sentence_46,khả năng,N,B-Skill
sentence_46,tư duy,V,I-Skill
sentence_46,logic,N,I-Skill
sentence_46,tốt,A,I-Skill
sentence_47,Kỹ năng,N,B-Skill
sentence_47,giao tiếp,V,I-Skill
sentence_47,:,CH,I-Skill
sentence_47,nói,V,I-Skill
sentence_47,và,C,I-Skill
sentence_47,viết,V,I-Skill
sentence_47,thông thạo,N,O
sentence_47,",",CH,O
sentence_47,trôi chảy,V,B-Skill
sentence_47,tiếng,N,I-Skill
sentence_47,Việt,Np,I-Skill
sentence_47,",",CH,O
sentence_47,.,CH,O
sentence_47,Truyền đạt,N,B-Skill
sentence_47,",",CH,I-Skill
sentence_47,chuyển tải,V,I-Skill
sentence_47,suôn sẻ,N,I-Skill
sentence_47,",",CH,I-Skill
sentence_47,mạch lạc,V,I-Skill
sentence_47,các,L,O
sentence_47,thông điệp,N,O
sentence_47,đến,E,O
sentence_47,người,N,O
sentence_47,nghe,V,O
sentence_47,.,CH,O
sentence_48,Kỹ năng,N,B-Skill
sentence_48,trình bày,V,I-Skill
sentence_48,:,CH,O
sentence_48,đạt,V,O
sentence_48,được,R,O
sentence_48,tính,V,B-Skill
sentence_48,mạch lạc,N,I-Skill
sentence_48,",",CH,I-Skill
sentence_48,rõ,A,I-Skill
sentence_48,rang,N,I-Skill
sentence_48,",",CH,I-Skill
sentence_48,có,V,I-Skill
sentence_48,trọng tâm,N,I-Skill
sentence_48,và,C,I-Skill
sentence_48,logic,M,I-Skill
sentence_49,Kỹ năng,N,B-Skill
sentence_49,xây dựng,V,I-Skill
sentence_49,đội ngũ,N,I-Skill
sentence_49,:,CH,O
sentence_49,vận dụng,N,B-Skill
sentence_49,hiểu,V,I-Skill
sentence_49,quả,T,I-Skill
sentence_49,",",CH,O
sentence_49,kỹ năng,N,B-Skill
sentence_49,động viên,V,I-Skill
sentence_49,",",CH,I-Skill
sentence_49,khuyến khích,V,I-Skill
sentence_49,",",CH,O
sentence_49,xây dựng,V,B-Skill
sentence_49,tinh thần,N,I-Skill
sentence_49,kỹ luật,A,I-Skill
sentence_49,",",CH,I-Skill
sentence_49,đoàn kết,V,I-Skill
sentence_49,hướng,N,O
sentence_49,đến,E,O
sentence_49,mục tiêu,N,O
sentence_49,chung,A,O
sentence_49,và,C,O
sentence_49,hiệu quả,N,O
sentence_49,công việc,N,O
sentence_49,.,CH,O
sentence_50,Kỹ năng,N,B-Skill
sentence_50,quản lý,V,I-Skill
sentence_50,",",CH,I-Skill
sentence_50,đào tạo,V,I-Skill
sentence_50,",",CH,I-Skill
sentence_50,huấn luyện,V,I-Skill
sentence_50,",",CH,I-Skill
sentence_50,xây dựng,V,I-Skill
sentence_50,kế hoạch,N,I-Skill
sentence_51,Kỹ năng,N,B-Skill
sentence_51,giao,V,I-Skill
sentence_51,việc,N,I-Skill
sentence_51,cho,E,I-Skill
sentence_51,nhân viên,N,I-Skill
sentence_52,Kỹ năng,N,B-Skill
sentence_52,lắng nghe,V,I-Skill
sentence_52,",",CH,O
sentence_52,kỹ năng,N,B-Skill
sentence_52,giải quyết,V,I-Skill
sentence_52,vấn đề,N,I-Skill
sentence_53,Kỹ năng,N,B-Skill
sentence_53,đàm phán,V,I-Skill
sentence_53,",",CH,I-Skill
sentence_53,thương lượng,V,I-Skill
sentence_53,",",CH,I-Skill
sentence_53,giao tiếp,V,I-Skill
sentence_53,tốt,A,I-Skill
sentence_54,Kỹ năng,N,B-Skill
sentence_54,làm việc,V,I-Skill
sentence_54,độc lập,A,I-Skill
sentence_54,hoặc,C,I-Skill
sentence_54,theo,V,I-Skill
sentence_54,nhóm,N,I-Skill
sentence_54,",",CH,O
sentence_54,làm việc,V,B-Skill
sentence_54,dưới,E,I-Skill
sentence_54,áp lực,N,I-Skill
sentence_54,cao,A,I-Skill
sentence_55,Phẩm chất,N,O
sentence_55,cá nhân,N,O
sentence_55,:,CH,O
sentence_56,Nhanh nhẹn,A,B-Skill
sentence_56,",",CH,O
sentence_56,linh hoạt,M,B-Skill
sentence_57,Tính liêm,N,B-Skill
sentence_57,chính,T,I-Skill
sentence_57,",",CH,O
sentence_57,trung thực,A,B-Skill
sentence_57,:,CH,O
sentence_57,Khả năng,N,B-Skill
sentence_57,cam kết,V,I-Skill
sentence_57,duy trì,V,I-Skill
sentence_57,tinh thần,N,I-Skill
sentence_57,trung thực,A,I-Skill
sentence_57,",",CH,O
sentence_57,các,L,O
sentence_57,hành vi,N,O
sentence_57,mang,V,O
sentence_57,tính,N,O
sentence_57,xã hội,N,O
sentence_57,có,V,O
sentence_57,liên quan,V,O
sentence_57,đến,E,O
sentence_57,đạo đức,N,O
sentence_57,",",CH,O
sentence_57,và,C,O
sentence_57,giá trị,N,O
sentence_57,công ty,N,O
sentence_57,.,CH,O
sentence_57,Bám,V,B-Skill
sentence_57,sát,A,I-Skill
sentence_57,vào,E,I-Skill
sentence_57,các,L,I-Skill
sentence_57,quy tắc,N,I-Skill
sentence_57,và,C,O
sentence_57,trung thực,A,B-Skill
sentence_57,",",CH,O
sentence_57,tự tin,V,B-Skill
sentence_57,vào,E,I-Skill
sentence_57,bản thân,N,I-Skill
sentence_57,và,C,I-Skill
sentence_57,công việc,N,I-Skill
sentence_57,cao,A,I-Skill
sentence_57,.,CH,O
sentence_58,Có,V,B-Skill
sentence_58,tinh thần,N,I-Skill
sentence_58,",",CH,I-Skill
sentence_58,thái độ,N,I-Skill
sentence_58,và,C,I-Skill
sentence_58,suy nghĩ,V,I-Skill
sentence_58,tích cực,A,I-Skill
sentence_58,.,CH,O
sentence_59,Có,V,B-Skill
sentence_59,óc,N,I-Skill
sentence_59,quan sát,V,I-Skill
sentence_59,",",CH,I-Skill
sentence_59,phân tích,V,I-Skill
sentence_59,",",CH,I-Skill
sentence_59,tổ chức,V,I-Skill
sentence_59,và,C,O
sentence_59,phối hợp,V,B-Skill
sentence_59,hiệu quả,N,I-Skill
sentence_59,trong,E,O
sentence_59,công việc,N,O
sentence_59,.,CH,O
sentence_60,Làm việc,V,B-Skill
sentence_60,độc lập,A,I-Skill
sentence_60,và,C,O
sentence_60,hướng,N,B-Skill
sentence_60,đến,V,I-Skill
sentence_60,hiệu quả,N,I-Skill
sentence_61,Ưu tiên,V,O
sentence_61,ứng viên,N,O
sentence_61,đã,R,O
sentence_61,có,V,O
sentence_61,kinh nghiệm,N,B-Skill
sentence_61,làm,V,I-Skill
sentence_61,thẩm định,V,I-Skill
sentence_61,điện thoại,N,I-Skill
sentence_61,tại,E,I-Skill
sentence_61,các,L,I-Skill
sentence_61,tổ chức,N,I-Skill
sentence_61,tài chính,N,I-Skill
sentence_61,",",CH,I-Skill
sentence_61,ngân hàng,N,I-Skill
